
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
191,Josh Green,SG,20,DAL,39,445,8.8,.490,.269,.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,,0.1,0.4,0.5,.050,,-3.7,0.1,-3.6,-0.2,greenjo02
192,Blake Griffin,PF,31,TOT,46,1186,12.9,.546,.499,.285,3.4,17.4,10.5,17.0,1.3,1.1,11.8,19.3,,0.9,1.1,2.0,.081,,-0.8,0.0,-0.8,0.3,griffbl01
192,Blake Griffin,PF,31,DET,20,626,9.8,.491,.559,.279,1.2,17.4,9.2,18.4,1.1,0.3,11.4,19.6,,-0.2,0.5,0.3,.026,,-1.9,-0.3,-2.2,-0.1,griffbl01
192,Blake Griffin,PF,31,BRK,26,560,16.3,.610,.429,.291,5.8,17.5,11.9,15.5,1.6,2.0,12.3,18.9,,1.1,0.6,1.7,.142,,0.5,0.3,0.8,0.4,griffbl01
193,Kyle Guy,PG,23,SAC,31,235,8.5,.449,.523,.227,2.3,14.4,8.3,17.9,1.2,0.0,10.2,19.7,,-0.1,0.1,-0.1,-0.015,,-3.7,-2.1,-5.8,-0.2,guyky01
194,Rui Hachimura,PF,22,WAS,57,1797,11.4,.549,.211,.248,2.9,15.5,9.2,6.3,1.1,0.3,8.6,18.1,,0.7,1.4,2.1,.056,,-2.2,-1.0,-3.1,-0.5,hachiru01
195,Ashton Hagans,PG,21,MIN,2,4,-12.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.5,,0.0,0.0,0.0,-0.353,,-13.7,-7.4,-21.1,0.0,haganas01
196,Tyrese Haliburton,PG,20,SAC,58,1746,16.2,.585,.478,.090,2.4,8.6,5.5,24.6,2.1,1.4,12.5,18.1,,2.8,0.7,3.5,.096,,1.9,-0.5,1.4,1.5,halibty01
197,Donta Hall,PF,23,ORL,13,179,22.3,.731,.000,.971,13.5,22.8,18.0,9.4,1.4,5.1,13.8,14.0,,0.6,0.2,0.8,.223,,0.9,0.6,1.6,0.2,halldo01
198,Josh Hall,SF,20,OKC,21,336,1.0,.363,.374,.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,,-1.1,0.2,-0.9,-0.126,,-9.7,-2.2,-11.9,-0.8,halljo01
199,R.J. Hampton,SG-PG,19,TOT,51,888,11.1,.507,.278,.262,3.4,18.4,10.7,15.2,1.2,1.0,13.2,19.6,,-0.3,0.7,0.4,.021,,-2.6,-1.2,-3.8,-0.4,hamptrj01
199,R.J. Hampton,PG,19,DEN,25,233,7.7,.490,.300,.200,4.9,19.4,12.2,7.7,1.1,0.8,14.4,14.3,,-0.1,0.2,0.1,.030,,-4.5,-0.9,-5.4,-0.2,hamptrj01
199,R.J. Hampton,SG,19,ORL,26,655,12.3,.511,.273,.277,2.9,18.0,10.2,17.8,1.2,1.1,12.9,21.5,,-0.2,0.5,0.2,.018,,-2.0,-1.3,-3.3,-0.2,hamptrj01
200,Tim Hardaway Jr.,SG,28,DAL,70,1985,15.7,.589,.581,.191,1.1,11.5,6.4,9.8,0.8,0.5,6.1,23.4,,3.2,1.2,4.3,.105,,2.0,-1.7,0.4,1.2,hardati02
201,James Harden,PG-SG,31,TOT,44,1609,24.5,.618,.455,.440,2.5,20.6,11.9,44.4,1.6,1.8,16.8,28.4,,5.3,1.7,7.0,.208,,6.2,1.0,7.2,3.7,hardeja01
201,James Harden,SG,31,HOU,8,290,22.4,.613,.533,.444,1.8,13.8,7.5,46.9,1.1,1.8,17.4,28.7,,0.8,0.2,1.0,.159,,5.5,-0.5,5.0,0.5,hardeja01
201,James Harden,PG,31,BRK,36,1319,25.0,.619,.437,.439,2.6,22.1,12.9,43.8,1.7,1.8,16.7,28.4,,4.5,1.5,6.0,.219,,6.4,1.3,7.7,3.2,hardeja01
202,Maurice Harkless,PF-SF,27,TOT,37,772,8.1,.527,.509,.261,1.9,11.1,6.4,7.3,1.9,2.3,10.7,11.5,,0.2,0.4,0.6,.038,,-3.8,0.1,-3.7,-0.3,harklma01
202,Maurice Harkless,SF,27,MIA,11,124,4.6,.540,.846,.154,1.9,10.0,6.0,7.3,0.8,3.4,17.8,6.1,,0.0,0.1,0.1,.046,,-3.5,0.7,-2.8,0.0,harklma01
202,Maurice Harkless,PF,27,SAC,26,648,8.8,.526,.480,.270,1.9,11.3,6.5,7.3,2.1,2.1,10.1,12.6,,0.1,0.3,0.5,.036,,-3.8,0.0,-3.8,-0.3,harklma01
203,Jared Harper,PG,23,NYK,8,16,-10.8,.260,.250,1.000,0.0,13.4,6.8,7.7,0.0,0.0,34.2,24.4,,-0.1,0.0,-0.1,-0.365,,-16.6,-5.5,-22.1,-0.1,harpeja01
204,Montrezl Harrell,C,27,LAL,69,1580,22.7,.650,.017,.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,,4.5,2.7,7.3,.221,,2.3,0.7,3.0,2.0,harremo01
205,Gary Harris,SG,26,TOT,39,1080,9.1,.511,.409,.226,2.1,5.9,4.0,10.3,1.3,1.0,8.9,16.7,,0.2,0.6,0.7,.033,,-2.8,-1.3,-4.2,-0.6,harriga01
205,Gary Harris,SG,26,DEN,19,581,9.3,.544,.481,.192,2.5,6.6,4.6,7.1,1.4,0.7,7.6,13.8,,0.4,0.4,0.8,.065,,-2.2,-0.6,-2.8,-0.1,harriga01
205,Gary Harris,SG,26,ORL,20,499,9.0,.485,.349,.254,1.6,5.2,3.3,14.0,1.1,1.3,9.9,20.2,,-0.2,0.2,0.0,-0.005,,-3.6,-2.2,-5.8,-0.5,harriga01
206,Jalen Harris,SG,22,TOR,13,172,15.2,.632,.500,.125,1.9,9.9,5.8,16.0,2.3,0.0,15.6,22.6,,0.1,0.1,0.3,.079,,0.5,-0.3,0.3,0.1,harrija01
207,Joe Harris,SF,29,BRK,69,2141,14.1,.663,.628,.089,2.3,10.1,6.4,8.4,1.0,0.6,7.8,16.2,,4.1,1.1,5.2,.117,,1.5,-1.2,0.4,1.3,harrijo01
208,Tobias Harris,PF,28,PHI,62,2014,20.0,.597,.225,.221,3.5,19.2,11.4,17.6,1.3,2.3,9.5,23.9,,4.1,3.1,7.1,.170,,2.9,0.8,3.7,2.9,harrito02
209,Shaquille Harrison,SG,27,TOT,34,333,6.8,.416,.205,.282,2.4,13.7,8.1,9.5,2.5,1.5,11.1,12.9,,-0.2,0.4,0.2,.030,,-5.5,1.5,-4.1,-0.2,harrish01
209,Shaquille Harrison,SG,27,UTA,17,56,6.5,.375,.100,.300,5.9,10.9,8.5,21.5,1.7,0.0,18.1,21.3,,-0.1,0.1,0.0,-0.033,,-6.4,-0.3,-6.7,-0.1,harrish01
209,Shaquille Harrison,SG,27,DEN,17,277,6.9,.431,.241,.276,1.6,14.3,8.0,7.1,2.7,1.8,8.4,11.2,,-0.1,0.4,0.2,.042,,-5.4,1.8,-3.6,-0.1,harrish01
210,Josh Hart,SF,25,NOP,47,1349,12.2,.566,.561,.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,,1.4,1.3,2.7,.097,,-1.1,0.3,-0.8,0.4,hartjo01
211,Isaiah Hartenstein,C,22,TOT,46,559,17.9,.583,.035,.415,13.0,23.7,18.2,15.3,1.7,6.5,17.9,19.2,,0.7,0.9,1.6,.134,,-2.4,1.5,-0.9,0.2,harteis01
211,Isaiah Hartenstein,C,22,DEN,30,272,15.5,.543,.000,.450,16.7,18.7,17.7,7.5,2.0,7.2,18.0,18.7,,0.2,0.5,0.7,.115,,-4.3,0.6,-3.7,-0.1,harteis01
211,Isaiah Hartenstein,C,22,CLE,16,287,20.3,.620,.066,.385,9.5,28.4,18.7,22.8,1.4,5.9,17.8,19.6,,0.5,0.4,0.9,.151,,-0.6,2.3,1.7,0.3,harteis01
212,Udonis Haslem,C,40,MIA,1,3,54.6,1.000,.000,.000,0.0,37.5,19.1,0.0,0.0,0.0,0.0,30.1,,0.0,0.0,0.0,.475,,24.1,7.0,31.1,0.0,hasleud01
213,Jaxson Hayes,C,20,NOP,60,964,19.1,.675,.050,.429,10.4,18.6,14.5,5.2,1.2,3.7,10.5,16.2,,2.6,1.0,3.5,.176,,0.6,0.0,0.6,0.6,hayesja02
214,Killian Hayes,PG,19,DET,26,670,5.3,.422,.358,.085,1.0,10.6,5.7,29.7,2.0,1.3,28.5,19.0,,-1.8,0.6,-1.1,-0.081,,-6.3,-0.9,-7.2,-0.9,hayeski01
215,Gordon Hayward,SF,30,CHO,44,1496,17.6,.584,.312,.281,2.6,16.3,9.3,19.5,1.7,0.9,11.0,23.9,,2.2,1.4,3.5,.114,,1.6,-0.1,1.6,1.4,haywago01
216,Juancho Hernangómez,PF,25,MIN,52,900,12.1,.549,.562,.324,5.2,20.0,12.3,5.6,1.0,0.7,7.3,17.2,,0.6,0.5,1.1,.060,,-1.1,-1.8,-2.9,-0.2,hernaju01
217,Willy Hernangómez,C,26,NOP,47,846,19.6,.591,.037,.347,15.0,27.8,21.4,8.5,1.2,2.6,9.9,17.0,,1.9,1.0,2.9,.163,,1.0,-1.0,0.0,0.4,hernawi01
218,Tyler Herro,SG,21,MIA,54,1635,13.3,.543,.425,.167,1.8,16.7,9.4,18.0,1.1,1.1,11.9,23.5,,0.1,1.6,1.7,.049,,-0.3,-1.0,-1.3,0.3,herroty01
219,Buddy Hield,SG,28,SAC,71,2433,12.8,.567,.727,.105,1.3,14.1,7.6,14.7,1.2,1.0,11.1,20.7,,1.5,0.7,2.2,.044,,1.0,-1.6,-0.6,0.9,hieldbu01
220,George Hill,PG,34,TOT,30,672,13.1,.596,.406,.254,2.6,7.2,4.9,16.0,1.6,0.7,12.4,15.9,,0.9,0.6,1.4,.100,,-1.0,-0.2,-1.2,0.1,hillge01
220,George Hill,PG,34,OKC,14,369,15.9,.630,.475,.208,2.2,6.0,4.1,18.2,1.5,0.5,8.4,16.5,,0.8,0.2,1.0,.129,,0.9,0.1,1.0,0.3,hillge01
220,George Hill,PG,34,PHI,16,303,9.7,.545,.299,.325,3.0,8.6,5.8,13.3,1.8,0.9,17.8,15.2,,0.0,0.4,0.4,.065,,-3.3,-0.5,-3.9,-0.1,hillge01
221,Solomon Hill,PF,29,ATL,71,1513,6.7,.498,.711,.154,3.1,12.2,7.7,6.4,1.6,0.6,11.7,10.4,,0.1,1.2,1.3,.040,,-3.0,0.5,-2.5,-0.2,hillso01
222,Nate Hinton,SG,21,DAL,21,93,10.4,.442,.452,.238,1.2,9.4,5.3,12.4,3.7,2.0,9.7,24.4,,-0.2,0.1,0.0,-0.015,,-4.5,1.0,-3.4,0.0,hintona01
223,Jaylen Hoard,SF,21,OKC,19,320,13.4,.547,.125,.466,6.7,14.5,10.6,11.2,1.9,1.4,13.8,16.3,,0.2,0.3,0.5,.070,,-2.2,-0.3,-2.5,0.0,hoardja01
224,Aaron Holiday,PG,24,IND,66,1176,9.2,.503,.417,.190,1.4,6.8,4.1,14.0,1.8,0.9,12.3,19.5,,-0.6,0.8,0.2,.009,,-3.3,-0.9,-4.2,-0.7,holidaa01
225,Jrue Holiday,PG,30,MIL,59,1907,20.0,.592,.344,.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,,4.3,2.2,6.6,.165,,2.8,0.6,3.4,2.6,holidjr01
226,Justin Holiday,SG,31,IND,72,2183,10.4,.571,.725,.136,1.6,11.1,6.4,7.0,1.6,1.5,7.5,14.0,,1.4,1.8,3.1,.069,,-0.9,-0.1,-1.0,0.6,holidju01
227,Rondae Hollis-Jefferson,PF,26,POR,11,107,14.4,.539,.056,.889,10.7,15.4,13.0,15.7,0.9,3.4,7.4,10.9,,0.3,0.1,0.3,.147,,-1.1,1.2,0.1,0.1,holliro01
228,Richaun Holmes,C,27,SAC,61,1782,20.2,.669,.019,.296,8.8,22.7,15.7,8.3,1.1,4.6,10.3,17.5,,4.7,1.4,6.1,.165,,0.6,0.0,0.6,1.2,holmeri01
229,Rodney Hood,SF,28,TOT,55,942,5.6,.452,.435,.108,2.6,9.4,5.9,7.5,1.2,0.7,11.7,14.1,,-0.7,0.3,-0.4,-0.019,,-4.9,-1.4,-6.4,-1.0,hoodro01
229,Rodney Hood,SF,28,POR,38,726,5.0,.436,.418,.060,2.6,8.3,5.4,8.5,1.3,0.5,13.1,14.1,,-0.7,0.2,-0.5,-0.034,,-5.3,-1.5,-6.8,-0.9,hoodro01
229,Rodney Hood,SF,28,TOR,17,216,7.5,.500,.492,.271,2.5,13.2,7.6,3.8,0.9,1.4,7.0,14.2,,0.0,0.1,0.1,.029,,-3.6,-1.4,-4.9,-0.2,hoodro01
230,Al Horford,C,34,OKC,28,782,17.4,.538,.422,.061,3.8,21.4,12.5,20.1,1.5,2.9,7.3,21.6,,0.8,0.9,1.6,.101,,2.0,1.4,3.4,1.1,horfoal01
231,Talen Horton-Tucker,SG,20,LAL,65,1304,12.9,.536,.268,.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,,-0.1,2.2,2.1,.078,,-2.6,1.5,-1.2,0.3,hortota01
232,Danuel House Jr.,SF,27,HOU,36,932,9.1,.525,.574,.232,2.0,13.6,7.5,10.6,1.0,1.5,10.7,15.3,,0.0,0.5,0.5,.026,,-2.8,-0.7,-3.5,-0.3,houseda01
233,Dwight Howard,C,35,PHI,69,1196,17.8,.610,.066,.693,17.8,35.3,26.7,7.2,1.2,4.7,22.1,18.2,,1.3,2.6,4.0,.159,,-2.1,0.6,-1.5,0.1,howardw01
234,Markus Howard,SG,21,DEN,37,205,6.4,.477,.613,.085,0.6,11.0,5.8,12.6,1.0,0.5,14.1,27.2,,-0.4,0.1,-0.3,-0.068,,-5.5,-3.2,-8.7,-0.3,howarma02
235,Kevin Huerter,SG,22,ATL,69,2126,12.2,.541,.528,.088,2.0,9.7,6.0,16.3,1.9,0.7,9.4,17.2,,1.9,1.7,3.6,.080,,-0.6,0.4,-0.3,1.0,huertke01
236,Elijah Hughes,SF,22,UTA,18,64,8.4,.488,.767,.133,1.7,12.7,7.5,13.4,0.8,1.3,15.9,25.4,,-0.1,0.1,0.0,-0.013,,-1.4,-1.3,-2.8,0.0,hugheel01
237,De'Andre Hunter,SF,23,ATL,23,678,15.7,.603,.383,.343,2.8,14.7,8.9,9.7,1.4,1.6,9.2,20.2,,1.2,0.6,1.7,.123,,0.6,0.6,1.2,0.5,huntede01
238,Chandler Hutchison,SF,24,TOT,25,346,6.8,.469,.214,.243,1.9,22.2,12.1,6.3,1.6,1.2,14.9,16.2,,-0.5,0.4,-0.1,-0.007,,-5.7,0.2,-5.6,-0.3,hutchch01
238,Chandler Hutchison,SF,24,CHI,7,64,0.4,.344,.167,.111,1.8,32.6,17.3,7.9,0.8,0.0,20.9,16.2,,-0.2,0.1,-0.1,-0.103,,-9.3,-0.7,-10.0,-0.1,hutchch01
238,Chandler Hutchison,SF,24,WAS,18,282,8.2,.494,.224,.271,1.9,19.9,10.9,6.0,1.8,1.5,13.6,16.2,,-0.2,0.3,0.1,.014,,-4.9,0.3,-4.5,-0.2,hutchch01
239,Serge Ibaka,C,31,LAC,41,955,18.2,.585,.315,.145,8.9,23.1,16.2,11.5,0.5,4.4,10.2,20.1,,1.7,1.3,3.0,.150,,1.2,0.2,1.4,0.8,ibakase01
240,Andre Iguodala,SF,37,MIA,63,1339,9.2,.519,.734,.153,3.3,15.4,9.4,14.3,2.1,2.7,20.2,11.2,,-0.1,1.8,1.7,.062,,-2.2,1.8,-0.4,0.5,iguodan01
241,Ersan İlyasova,PF,33,UTA,17,148,12.1,.578,.759,.093,5.3,15.1,10.4,3.8,3.3,1.6,12.5,18.7,,0.1,0.3,0.4,.122,,-2.5,1.7,-0.9,0.0,ilyaser01
242,Joe Ingles,SF,33,UTA,67,1867,15.9,.672,.722,.160,1.6,11.8,6.9,24.0,1.2,0.5,16.3,16.6,,4.7,2.3,7.0,.180,,2.6,0.9,3.5,2.6,inglejo01
243,Brandon Ingram,SF,23,NOP,61,2093,19.2,.584,.341,.291,1.8,13.7,7.8,22.4,1.0,1.6,11.0,28.0,,3.9,1.3,5.3,.120,,3.3,-1.1,2.2,2.2,ingrabr01
244,Kyrie Irving,PG,28,BRK,54,1886,24.4,.614,.348,.201,3.2,11.4,7.5,28.6,1.9,1.7,9.9,30.4,,5.8,1.6,7.4,.189,,5.7,-0.2,5.5,3.6,irvinky01
245,Wes Iwundu,SF,26,TOT,41,539,4.3,.428,.402,.304,3.0,15.2,9.1,4.2,1.4,0.7,14.1,10.8,,-0.5,0.4,0.0,-0.003,,-6.1,-0.3,-6.3,-0.6,iwundwe01
245,Wes Iwundu,SF,26,DAL,23,288,4.9,.421,.442,.269,2.3,14.4,8.4,4.4,1.5,1.0,9.4,9.9,,-0.2,0.3,0.1,.015,,-5.5,0.5,-4.9,-0.2,iwundwe01
245,Wes Iwundu,SF,26,NOP,18,251,3.7,.435,.360,.340,3.9,16.0,9.9,3.9,1.1,0.4,18.4,11.8,,-0.3,0.2,-0.1,-0.025,,-6.8,-1.2,-7.9,-0.4,iwundwe01
246,Frank Jackson,PG,22,DET,40,738,13.2,.598,.512,.256,2.2,10.8,6.5,7.9,1.0,0.1,9.4,21.3,,0.7,0.4,1.2,.076,,-0.1,-1.6,-1.7,0.1,jacksfr01
247,Jaren Jackson Jr.,C,21,MEM,11,258,18.0,.551,.480,.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,,0.2,0.5,0.7,.123,,-0.7,0.7,0.1,0.1,jacksja02
248,Josh Jackson,SG,23,DET,62,1560,12.0,.516,.364,.308,4.0,14.2,9.1,15.1,1.7,2.6,15.0,26.5,,-1.6,1.7,0.1,.004,,-2.5,-0.5,-3.0,-0.4,jacksjo02
249,Justin Jackson,SF,25,TOT,34,577,10.4,.516,.529,.167,2.9,11.1,6.9,13.9,1.2,0.3,11.9,19.8,,-0.1,0.3,0.2,.018,,-2.3,-1.2,-3.5,-0.2,jacksju01
249,Justin Jackson,SF,25,OKC,33,544,10.7,.519,.524,.165,2.6,11.0,6.8,14.5,1.3,0.3,12.0,20.2,,-0.1,0.3,0.2,.019,,-2.3,-1.0,-3.2,-0.2,jacksju01
249,Justin Jackson,SF,25,MIL,1,33,5.8,.455,.667,.222,6.6,12.3,9.6,3.6,0.0,0.0,9.2,13.8,,0.0,0.0,0.0,.006,,-3.2,-4.8,-8.0,0.0,jacksju01
250,Reggie Jackson,SG,30,LAC,67,1544,14.2,.576,.482,.140,1.8,11.9,7.0,19.0,1.3,0.4,10.6,19.9,,2.3,1.4,3.7,.115,,0.6,-0.2,0.4,0.9,jacksre01
251,Justin James,SF,24,SAC,36,310,11.3,.548,.342,.324,3.2,7.6,5.4,9.9,1.2,0.8,10.6,19.7,,0.1,0.0,0.1,.020,,-2.0,-2.3,-4.3,-0.2,jamesju01
252,LeBron James,PG,36,LAL,45,1504,24.2,.602,.346,.310,2.2,23.6,12.9,41.8,1.6,1.5,15.2,31.9,,3.0,2.6,5.6,.179,,5.9,2.3,8.1,3.8,jamesle01
253,Mike James,PG,30,BRK,13,236,11.9,.481,.337,.293,1.5,12.9,7.5,30.6,1.2,0.4,16.1,22.9,,0.0,0.1,0.1,.028,,-2.1,-2.3,-4.4,-0.1,jamesmi02
254,DaQuan Jeffries,SG,23,TOT,31,493,7.9,.514,.558,.067,4.1,11.8,7.8,6.1,1.4,1.8,10.2,11.9,,0.0,0.2,0.3,.027,,-3.6,-1.1,-4.7,-0.3,jeffrda01
254,DaQuan Jeffries,SG,23,SAC,18,232,7.2,.524,.491,.123,4.2,9.7,6.9,3.3,1.4,1.5,11.8,12.6,,0.0,0.1,0.0,.008,,-3.7,-1.6,-5.3,-0.2,jeffrda01
254,DaQuan Jeffries,SG,23,HOU,13,261,8.5,.504,.619,.016,3.9,13.6,8.6,8.6,1.5,2.1,8.6,11.3,,0.1,0.2,0.2,.043,,-3.5,-0.6,-4.2,-0.1,jeffrda01
255,Ty Jerome,SG,23,OKC,33,788,13.4,.585,.585,.118,1.3,10.8,6.0,23.7,1.2,0.7,13.5,18.8,,0.9,0.4,1.3,.079,,0.1,-0.8,-0.7,0.3,jeromty01
256,Isaiah Joe,SG,21,PHI,41,383,9.5,.533,.797,.180,1.8,8.5,5.2,7.2,1.5,0.9,7.1,17.4,,0.2,0.4,0.6,.078,,-2.0,-1.0,-3.0,-0.1,joeis01
257,Alize Johnson,PF,24,BRK,18,189,23.5,.638,.088,.191,16.6,35.0,26.3,10.9,1.3,2.3,10.9,19.1,,0.6,0.3,0.9,.227,,2.7,0.0,2.7,0.2,johnsal02
258,Cameron Johnson,PF,24,PHO,60,1437,11.8,.563,.694,.122,2.6,12.9,7.9,8.0,1.3,1.0,7.3,17.0,,1.2,1.4,2.6,.086,,0.0,-0.2,-0.2,0.7,johnsca02
259,James Johnson,PF,33,TOT,51,1043,11.4,.510,.367,.232,3.4,15.1,9.3,12.9,2.0,3.8,13.2,17.1,,-0.1,1.3,1.2,.055,,-2.7,1.5,-1.2,0.2,johnsja01
259,James Johnson,PF,33,DAL,29,504,12.2,.526,.414,.200,3.1,15.6,9.4,13.7,2.3,4.2,14.6,16.2,,0.0,0.7,0.8,.073,,-2.0,2.5,0.5,0.3,johnsja01
259,James Johnson,PF,33,NOP,22,539,10.6,.498,.330,.258,3.6,14.7,9.2,12.2,1.6,3.3,12.1,18.0,,-0.1,0.5,0.4,.039,,-3.3,0.5,-2.7,-0.1,johnsja01
260,Keldon Johnson,SF,21,SAS,69,1968,13.8,.557,.257,.278,4.9,17.6,11.1,8.9,1.0,1.0,9.0,19.2,,1.6,1.7,3.3,.079,,-0.9,-0.7,-1.6,0.2,johnske04
261,Stanley Johnson,PF,24,TOR,61,1006,8.8,.519,.588,.236,3.1,14.1,8.4,12.0,2.5,1.8,17.4,13.4,,-0.1,1.1,1.0,.048,,-3.8,1.2,-2.5,-0.1,johnsst04
262,Tyler Johnson,SG,28,BRK,39,684,8.2,.546,.721,.115,1.0,10.9,6.2,8.7,1.0,0.0,8.1,13.3,,0.4,0.3,0.7,.049,,-2.4,-1.0,-3.4,-0.2,johnsty01
263,Nikola Jokić,C,25,DEN,72,2488,31.3,.647,.183,.305,9.4,26.1,17.8,40.4,1.9,1.9,13.1,29.6,,12.2,3.4,15.6,.301,,9.1,3.0,12.1,8.8,jokicni01
264,Damian Jones,C,25,TOT,39,547,14.6,.712,.049,.563,7.3,17.4,12.3,7.0,1.0,4.6,16.8,12.3,,1.0,0.5,1.6,.138,,-2.2,0.8,-1.4,0.1,jonesda03
264,Damian Jones,C,25,PHO,14,94,6.7,.528,.063,.688,8.6,13.0,10.9,5.3,0.5,4.8,22.4,12.7,,0.0,0.1,0.1,.043,,-7.0,1.1,-5.9,-0.1,jonesda03
264,Damian Jones,C,25,LAL,8,112,17.1,.965,.000,.706,8.1,18.0,13.0,1.3,0.4,5.6,18.3,10.6,,0.4,0.2,0.5,.235,,-2.0,1.8,-0.2,0.1,jonesda03
264,Damian Jones,C,25,SAC,17,341,15.9,.691,.057,.500,6.7,18.5,12.5,9.4,1.3,4.2,14.9,12.7,,0.7,0.2,0.9,.132,,-1.0,0.3,-0.6,0.1,jonesda03
265,Derrick Jones Jr.,SF,23,POR,58,1318,11.9,.576,.447,.299,6.1,10.7,8.3,4.8,1.4,3.7,8.5,12.3,,1.6,0.8,2.4,.089,,-1.4,0.0,-1.4,0.2,jonesde02
266,Mason Jones,SG,22,TOT,32,334,12.1,.556,.537,.520,2.2,16.0,8.8,18.9,1.0,0.3,16.1,23.0,,0.0,0.2,0.2,.028,,-1.4,-1.2,-2.7,-0.1,jonesma05
266,Mason Jones,SG,22,HOU,26,307,11.1,.546,.561,.500,1.3,17.0,8.9,19.1,0.9,0.3,16.8,23.1,,-0.1,0.1,0.0,.007,,-1.9,-1.4,-3.3,-0.1,jonesma05
266,Mason Jones,SG,22,PHI,6,27,23.5,.662,.222,.778,12.5,4.0,8.2,16.6,1.8,0.0,7.6,20.8,,0.1,0.0,0.2,.270,,4.6,0.2,4.8,0.0,jonesma05
267,Tre Jones,PG,21,SAS,37,269,12.1,.544,.064,.244,3.1,5.2,4.2,20.0,1.4,0.0,13.1,16.1,,0.2,0.1,0.4,.066,,-2.2,-1.3,-3.5,-0.1,jonestr01
268,Tyus Jones,PG,24,MEM,70,1222,15.0,.511,.339,.109,1.8,10.4,6.1,28.6,2.5,0.4,10.0,16.6,,1.5,1.3,2.8,.110,,-0.1,0.9,0.8,0.9,jonesty01
269,DeAndre Jordan,C,32,BRK,57,1246,17.1,.736,.004,.369,10.9,26.1,18.9,10.1,0.7,4.6,22.7,13.1,,2.4,1.5,3.9,.152,,0.1,1.0,1.0,0.9,jordade01
270,Cory Joseph,PG,29,TOT,63,1446,12.5,.556,.310,.207,2.7,9.7,6.1,21.4,2.0,1.1,14.5,16.3,,1.3,0.8,2.1,.069,,-1.8,0.0,-1.8,0.1,josepco01
270,Cory Joseph,PG,29,SAC,44,944,9.9,.534,.376,.188,2.9,8.8,5.8,14.9,2.0,0.8,14.0,14.3,,0.4,0.3,0.7,.037,,-3.0,-0.3,-3.3,-0.3,josepco01
270,Cory Joseph,PG,29,DET,19,502,17.3,.588,.216,.233,2.2,11.2,6.6,33.7,2.1,1.6,15.3,19.9,,0.8,0.5,1.4,.130,,0.5,0.4,0.9,0.4,josepco01
271,Mfiondu Kabengele,PF,23,TOT,39,280,9.5,.486,.562,.225,4.7,19.4,12.0,8.7,1.4,4.1,13.3,17.7,,-0.2,0.3,0.2,.026,,-4.3,0.1,-4.3,-0.2,kabenmf01
271,Mfiondu Kabengele,PF,23,LAC,23,94,1.4,.390,.563,.188,1.2,15.1,8.4,6.9,1.1,2.8,14.8,19.2,,-0.3,0.1,-0.1,-0.075,,-9.2,-0.9,-10.1,-0.2,kabenmf01
271,Mfiondu Kabengele,PF,23,CLE,16,186,13.7,.538,.561,.246,6.5,21.6,13.8,9.7,1.6,4.8,12.5,16.9,,0.1,0.2,0.3,.078,,-1.9,0.6,-1.3,0.0,kabenmf01
272,Frank Kaminsky,C,27,PHO,47,715,15.8,.547,.331,.233,5.8,23.7,14.9,15.3,1.0,2.1,7.2,19.0,,1.1,0.9,2.0,.133,,0.4,0.8,1.3,0.6,kaminfr01
273,Luke Kennard,SG,24,LAC,63,1232,12.7,.608,.541,.075,1.4,13.0,7.3,11.9,0.9,0.7,10.1,17.1,,1.6,1.1,2.7,.105,,0.3,-0.5,-0.2,0.6,kennalu01
274,Louis King,SF,21,SAC,6,85,21.2,.600,.324,.176,6.4,17.2,11.8,15.4,4.0,3.0,9.8,20.6,,0.2,0.1,0.3,.160,,2.3,2.5,4.9,0.1,kinglo02
275,Maxi Kleber,PF,29,DAL,50,1341,10.6,.606,.771,.135,3.9,17.4,10.7,6.6,0.9,2.4,9.3,10.6,,1.6,1.3,2.9,.103,,-0.5,0.5,0.0,0.7,klebima01
276,Nathan Knight,PF,23,ATL,33,279,13.9,.499,.330,.550,10.8,17.3,14.1,4.0,1.6,3.2,10.8,21.7,,0.1,0.3,0.4,.070,,-2.6,-1.0,-3.7,-0.1,knighna01
277,Kevin Knox,SF,21,NYK,42,464,9.1,.537,.622,.140,2.4,11.8,7.1,5.9,1.3,1.2,10.1,16.2,,0.0,0.6,0.6,.065,,-1.7,0.4,-1.4,0.1,knoxke01
278,John Konchar,SG,24,MEM,43,575,14.8,.608,.406,.217,6.4,17.3,11.8,10.7,2.5,1.4,10.6,12.4,,0.9,0.8,1.7,.145,,-0.2,1.4,1.2,0.5,konchjo01
